ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
163,Chad,TCD,,,Africa,Public health measures,Introduction of quarantine policies,Yes,"China, South Korea, Iran, Italy, and France this list is non exhaustive they may add nationalities with no warning",3/8/20,Garda,Other,https://www.garda.com/crisis24/news-alerts/322051/chad-authorities-implement-precautionary-measures-due-to-covid-19-as-of-march-8,3/15/20,
792,Chad,TCD,,,Africa,Movement restrictions,Border closure ,No,All flights from and to N’Djamena are shut down.,3/19/20,Ministry of Foreign Affairs - Italy,Government,http://www.viaggiaresicuri.it,3/17/20,
44,Chile,CHL,,,Americas,Public health measures,Introduction of quarantine policies,Yes,Passengers from Spain or Italy,3/10/20,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/chili/,3/14/20,
1037,Chile,CHL,,,Americas,Social and economic measures,State of emergency declared,No,90-days State of emergency declared,3/19/20,US Embassy,Government,https://cl.usembassy.gov/covid-19-information/,3/20/20,
1038,Chile,CHL,,,Americas,Social and economic measures,Military deployment,No,Chilean armed forces are present at ports of entry to ensure compliance with the restrictions.,3/19/20,US Embassy,Government,https://cl.usembassy.gov/covid-19-information/,3/20/20,
1039,Chile,CHL,,,Americas,Movement restrictions,Border closure ,No,Borders closed for entry for a minimum of 14 days. Chilean citizens and permanent residents are exempted. Exit still permitted.,3/18/20,US Embassy,Government,https://cl.usembassy.gov/covid-19-information/,3/20/20,
1040,Chile,CHL,,,Americas,Movement restrictions,Border closure ,No,Cruises not allowed to dock at Chilean ports.,3/15/20,US Embassy,Government,https://cl.usembassy.gov/covid-19-information/,3/20/20,
1041,Chile,CHL,,,Americas,Movement restrictions,Additional health/documents requirements upon arrival,No,Any  international travelers admitted to Chile (on an exceptional basis) should submit a sworn declaration listing the countries they have visited in the past 30 days. Any travelers who have visited any “affected country” within the past 30 days will be screened for signs of the virus.,3/10/20,Health Ministry — Chile,Government,https://www.minsal.cl/nuevo-coronavirus-2019-ncov/informe-tecnico/,3/20/20,
1042,Chile,CHL,,,Americas,Public health measures,Introduction of quarantine policies,Yes,Quarantine of 14 days for Easter Island.  ,3/19/20,Health Ministry — Chile,Government,https://www.minsal.cl/nuevo-coronavirus-2019-ncov/informe-tecnico/,3/20/20,
178,China,CHN,,,Asia,Social distancing,Schools closure ,Yes,"SCFN's (schools for the children of foreign nationals) were due to return on 3rd  February and Private and Public Schools on 10th February. Online learning has  replaced school based teaching. For Chinese private and public schools online  learning was implemented from March 2nd, albeit many private schools have been  facilitating online learning since 10th February. There is as yet no date for their return.  School leaders in Shanghai have been told that they will be given plenty of notice (they take this to mean at least three weeks notice) prior to opening. Some schools have received letters or petitions from parents requesting a reduction in fees and a commitment to catch up with extra lessons delivered during the school holidays. School staff, parents and pupils returning to Shanghai from anywhere in the world have been asked to self-isolate for 14 days. School staff, parents and pupils returning to Shanghai from Japan, South Korea, Italy and Iran may be placed in quarantine for 14 days",,iscresearch,Other,https://www.iscresearch.com/cornavirus-covid-19-update,3/15/20,
179,China,CHN,,,Asia,Social distancing,Public services closure ,No,,,,,,3/15/20,
180,China,CHN,,,Asia,Public health measures,Introduction of quarantine policies,Yes,all people with symptoms and in some regions the whole population,,Ministry of Health,Government,http://en.nhc.gov.cn/2020-03/15/c_77737.htm,3/15/20,
181,China,CHN,,,Asia,Social distancing,Limit public gatherings,No,all provincial-level regions on the Chinese mainland,1/29/20,Ministry of Health,Government,http://en.nhc.gov.cn/2020-03/11/c_77645.htm,3/15/20,
182,China,CHN,,,Asia,Social and economic measures,Economic measures,Yes,people with low income levels,3/14/20,Ministry of Health,Government,http://en.nhc.gov.cn/2020-03/15/c_77737.htm,3/15/20,
183,China,CHN,,,Asia,Public health measures,Awareness campaigns,No,,,,,,3/15/20,
184,China,CHN,,,Asia,Public health measures,Health screenings in airports and border crossings,Yes,International flighes,1/22/20,Ministry of health,Government,http://en.nhc.gov.cn/2020-03/11/c_77644.htm OR http://en.nhc.gov.cn/2020-03/17/c_77841.htm,3/15/20,
185,China,CHN,,,Asia,Social and economic measures,Emergency administrative structures activated or established,No,,,,,,3/15/20,
186,China,CHN,Wuhan,,Asia,Movement restrictions,Travel restrictions,No,,1/27/20,Ministry of Health,Government,http://en.nhc.gov.cn/2020-03/11/c_77645.htm,3/15/20,
187,China,CHN,,,Asia,Public health measures,Strengthening the public health system,No,"Two hospitals, namely Huoshenshan and Leishenshan, were built in Wuhan from scratch in days, with a capacity of 1,000 and 1,600 beds respectively, for treating COVID-19 patients. Some public venues were converted into temporary hospitals. China has sent 42,600 healthcare professionals to help battle COVID-19 in Hubei province, and among them, 19,000 specialize in intensive care, according to figures unveiled by health authorities.",,Ministry of Health,Government,http://en.nhc.gov.cn/2020-03/11/c_77645.htm,3/15/20,
188,China,CHN,,,Asia,Social and economic measures,State of emergency declared,No,,1/20/20,Novinite,Media,https://www.novinite.com/articles/202851/Second+City+in+China+Introduces+State+of+Emergency+due+to+the+Coronavirus+Outbreak,3/15/20,
189,China,CHN,,,Asia,Social and economic measures,General lockdown,No,In many regions,,Ministry of health,Government,http://en.nhc.gov.cn/2020-03/09/c_77561.htm,3/15/20,
190,China,CHN,,,Asia,Movement restrictions,Additional health/documents requirements upon arrival,No,everyone arriving from abroad,,French Embassy,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/chine/,,
201,China,CHN,,,Asia,Public health measures,Psychological assistance and medical social work,Yes,"Patients, health personnel and people in quarantine",3/13/20,Ministry of Health,Government,psychological assistance and medical social work,3/15/20,
773,China,CHN,Hong Kong,,Asia,Public health measures,Introduction of quarantine policies,Yes,"all arriving travelers have to quarantine for 14 days, arrivals from China, Macau and Taiwan are exempt from this",3/19/20,HongKongFP,Media,https://www.hongkongfp.com/2020/03/17/breaking-coronavirus-hong-kong-issues-travel-alert-territories-apart-china-taiwan-macau/,3/17/20,
779,China,CHN,Shanghai,,Asia,Public health measures,Health screenings in airports and border crossings,Yes,"intensified health screening for travelers arriving from South Korea, Japan, Italy, Iran, France, Spain, Germany, the United States, UK, Sweden, Netherlands, Denmark, Switzerland, Austria, Belgium and Norway. This also applies to travelers having been to these countries in the past 14 days prior to entry: will have to undergo health screening in designated observation sites",,Shanghai Daily,Media,https://www.shine.cn/news/metro/2003174479/,3/17/20,
780,China,CHN,Shanghai,,Asia,Public health measures,Introduction of quarantine policies,Yes,"stricter quarantine rules for travelers arriving from South Korea, Japan, Italy, Iran, France, Spain, Germany, the United States, UK, Sweden, Netherlands, Denmark, Switzerland, Austria, Belgium and Norway (also applies to travelers having been to these countries in the past 14 days prior to entry): will have to undergo 14 day quarantine in designated observation sites if tested positively and are requested to quarantine also in case of a negative test",,Shanghai Daily,Media,https://www.shine.cn/news/metro/2003174479/,3/17/20,
1211,China,CHN,,,Asia,Public health measures,Strengthening the public health system,No,Construction of first makeshift hospital. First patients admitted February 5. ,2/3/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/17/c_77834.htm,3/20/20,
1212,China,CHN,,,Asia,Public health measures,Strengthening the public health system,No,"10 new makeshift hospital opened. 5,600 patients admitted. ",2/13/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/17/c_77834.htm,3/21/20,
1213,China,CHN,,,Asia,Public health measures,Strengthening the public health system,No,"16 makeshift hospitals total. 13,000 beds available. ",2/27/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/17/c_77834.htm,3/21/20,
1214,China,CHN,Beijing,,Asia,Public health measures,Introduction of quarantine policies,Yes,"All international arrivals in Beijing will be required to be isolated at designated facilities even if they do not have coronavirus symptoms, starting March 16. “The D-zone, in Terminal 3, will provide services such travelers need as well as the required procedures, including health examinations, identification checks and transfers.”",3/16/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/16/c_77771.htm + http://en.nhc.gov.cn/2020-03/16/c_77770.htm,3/21/20,
1215,China,CHN,,,Asia,Public health measures,Psychological assistance and medical social work,Yes,"China implemented “measures to care for, protect and aid children left unattended after the virus outbreak. These measures cover children whose parents or other guardians are identified as confirmed or suspected cases of the COVID-19 or need to be quarantined for observation… Children in need should also have access to temporary financial aid, psychological counseling and remote schooling services, among others.”",3/16/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/16/c_77769.htm,3/21/20,
1216,China,CHN,,,Asia,Movement restrictions,Travel restrictions,No,"“residents on the mainland not travel abroad amid the novel coronavirus disease (COVID-19) outbreak, particularly to countries hit hard by the pandemic.”",3/16/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/16/c_77810.htm,3/21/20,
1217,China,CHN,Beijing,,Asia,Public health measures,Introduction of quarantine policies,Yes,"Starting on March 16, all travelers entering Beijing from overseas were required to be quarantined at designated sites for 14 days. Only people with special circumstances that pass rigorous assessment can be granted self-quarantine at home. “People who are older than 70, minors and pregnant women can apply to do the quarantine at their own homes” < http://en.nhc.gov.cn/2020-03/17/c_77840.htm >",3/16/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/17/c_77837.htm,3/21/20,
1218,China,CHN,Shanghai,,Asia,Movement restrictions,Travel restrictions,Yes,"Shanghai extends quarantine to inbound travelers from 16 countries: South Korea, Italy, Iran, Japan, France, Spain, Germany, the United States, the United Kingdom, Switzerland, Sweden, Belgium, Norway, the Netherlands, Denmark and Austria.",3/17/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/17/c_77875.htm,3/21/20,
1219,China,CHN,Wuhan,,Asia,Public health measures,Introduction of quarantine policies,Yes,"People coming to Wuhan from outside the Chinese mainland will, starting from March 17, be quarantined for 14 days at designated places at their own expense.",3/17/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/18/c_77896.htm,3/21/20,
1220,China,CHN,Chongquing ,,Asia,Public health measures,Introduction of quarantine policies,Yes,All people coming to Chongqing Municipality from overseas are subject to temperature screening and nucleic acid testing starting from March 17. People who have normal results but are from countries with severe epidemic situations will be quarantined at designated places for 14 days at their own expense while the rest are subject to a 14-day home quarantine.,3/17/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/19/c_77965.htm,3/21/20,
1221,China,CHN,Shandong,,Asia,Public health measures,Introduction of quarantine policies,Yes,"All people traveling to Shandong from abroad should be quarantined in designated places or at home for 14 days. The rule applies to all inbound travelers, regardless of their nationalities.",3/18/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/18/c_77897.htm,3/21/20,
1222,China,CHN,Beijing ,,Asia,Public health measures,Introduction of quarantine policies,Yes,Beijing municipality has required people arriving in the city from other countries to undergo a self-paid 14-day concentrated medical observation from on March 18,3/18/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/19/c_77978.htm,3/21/20,
1223,China,CHN,,,Asia,Public health measures,General recommendations,Yes,"Chinese students abroad should suspend their trips back to China, if not necessary. If they do go, choose non-stop flights. ",3/18/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/19/c_77953.htm,3/21/20,
1224,China,CHN,,,Asia,Public health measures,General recommendations,No,Wearing masks in the right way can prevent the infection of respiratory diseases such as COVID-19 and influenza ,3/19/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/19/c_77956.htm,3/21/20,
1225,China,CHN,Beijing,,Asia,Public health measures,Introduction of quarantine policies,Yes,"From March 19, all travelers from overseas have to be put under quarantine in designated places for 14 days when they arrive in Beijing.",3/19/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/20/c_78023.htm,3/21/20,
1226,China,CHN,Shanghai,,Asia,Public health measures,Introduction of quarantine policies,Yes,"Shanghai extends quarantine to inbound travelers from 8 new countries. The list includes South Korea, Italy, Iran, Japan, France, Spain, Germany, the US, the UK, Switzerland, Sweden, Belgium, Norway, the Netherlands, Denmark, Austria, Australia, Malaysia, Greece, Czech Republic, Finland, Qatar, Canada and Saudi Arabia.",3/19/20,NHC of the PRC,Government,http://en.nhc.gov.cn/2020-03/20/c_78024.htm,3/21/20,
