Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-05,PH,Total,-82.0,-62.0,-60.0,-84.0,-54.0,26.0
2020-04-05,MN,Total,-12.0,11.0,21.0,-10.0,-2.0,-1.0
2020-04-05,SI,Total,-86.0,-91.0,-34.0,-51.0,-45.0,13.0
2020-04-05,SI,Administrative unit Maribor,-87.0,-93.0,-22.0,-66.0,-44.0,26.0
2020-04-05,SI,Ajdovščina,-88.0,-45.0,,-62.0,-53.0,
2020-04-05,SI,Brežice,-89.0,-53.0,,,-56.0,
2020-04-05,SI,Celje,-86.0,-93.0,-61.0,-43.0,-46.0,11.0
2020-04-05,SI,Cerknica,-87.0,,,,-49.0,
2020-04-05,SI,Domžale,-93.0,-89.0,,-62.0,-39.0,22.0
2020-04-05,SI,Dravograd,-70.0,,,,-51.0,
2020-04-05,SI,Gornja Radgona,-85.0,-42.0,,,-49.0,
2020-04-05,SI,Grosuplje,-92.0,-48.0,,,-37.0,2.0
2020-04-05,SI,Idrija,-66.0,-45.0,,,-54.0,
2020-04-05,SI,Ilirska Bistrica,-80.0,,,,-60.0,
2020-04-05,SI,Izola,-75.0,-42.0,,,-60.0,
2020-04-05,SI,Jesenice,-90.0,-55.0,-69.0,-55.0,-53.0,
2020-04-05,SI,Kamnik,-92.0,-50.0,,,-45.0,2.0
2020-04-05,SI,Koper,-93.0,-82.0,-74.0,-65.0,-50.0,13.0
2020-04-05,SI,Kočevje,-73.0,-49.0,,,-50.0,
2020-04-05,SI,Kranj,-88.0,-89.0,,-76.0,-48.0,29.0
2020-04-05,SI,Krško,-84.0,-51.0,,,-43.0,
2020-04-05,SI,Laško,-80.0,-51.0,,,-53.0,
2020-04-05,SI,Lenart,-75.0,-45.0,,,-53.0,
2020-04-05,SI,Lendava,-89.0,-58.0,,,-49.0,
2020-04-05,SI,Litija,-75.0,-44.0,,,-52.0,
2020-04-05,SI,Ljubljana,-85.0,-91.0,-42.0,-55.0,-45.0,16.0
2020-04-05,SI,Ljutomer,-86.0,-48.0,,,-51.0,
2020-04-05,SI,Logatec,-76.0,-44.0,,-81.0,-52.0,
2020-04-05,SI,Metlika,,,,,-55.0,
2020-04-05,SI,Mozirje,-87.0,-45.0,,,-52.0,
2020-04-05,SI,Municipality of Hrastnik,,,,,-49.0,
2020-04-05,SI,Murska Sobota,-95.0,-47.0,,-50.0,-52.0,1.0
2020-04-05,SI,Nova Gorica,-90.0,-49.0,,-51.0,-50.0,2.0
2020-04-05,SI,Novo Mesto,-89.0,-46.0,,-61.0,-35.0,19.0
2020-04-05,SI,Ormož,-61.0,-46.0,,,-51.0,
2020-04-05,SI,Pesnica,-87.0,,,,-53.0,
2020-04-05,SI,Piran,-88.0,-32.0,-61.0,,-55.0,
2020-04-05,SI,Postojna,-80.0,-51.0,,-46.0,-51.0,
2020-04-05,SI,Ptuj,-94.0,-100.0,,-50.0,-32.0,18.0
2020-04-05,SI,Radlje ob Dravi,-81.0,-61.0,,,-55.0,
2020-04-05,SI,Radovljica,-93.0,-60.0,-64.0,-66.0,-63.0,
2020-04-05,SI,Ravne na Koroškem,-77.0,-42.0,,,-44.0,
2020-04-05,SI,Ribnica,,,,,-52.0,
2020-04-05,SI,Ruše,-76.0,,,,-54.0,
2020-04-05,SI,Sevnica,-75.0,-45.0,,,-49.0,
2020-04-05,SI,Sežana,-95.0,-54.0,,,-46.0,
2020-04-05,SI,Slovenj Gradec,-87.0,-59.0,,,-59.0,
2020-04-05,SI,Slovenska Bistrica,-100.0,-49.0,,,-44.0,
2020-04-05,SI,Slovenske Konjice,-93.0,-42.0,,,-50.0,
2020-04-05,SI,Tolmin,-68.0,-51.0,,,-51.0,
2020-04-05,SI,Trbovlje,-83.0,-48.0,,,-50.0,
2020-04-05,SI,Trebnje,-81.0,-57.0,,,-52.0,
2020-04-05,SI,Tržič,-84.0,-35.0,,,-55.0,
2020-04-05,SI,Velenje,-80.0,-59.0,,-24.0,-49.0,0.0
2020-04-05,SI,Vrhnika,-77.0,-39.0,,,-61.0,
2020-04-05,SI,Zagorje ob Savi,-85.0,-40.0,,,-52.0,
2020-04-05,SI,Črnomelj,-83.0,-50.0,,,-43.0,
2020-04-05,SI,Šentjur,-70.0,-60.0,,,-51.0,
2020-04-05,SI,Škofja Loka,-90.0,-49.0,,-59.0,-51.0,1.0
2020-04-05,SI,Šmarje pri Jelšah,-83.0,-58.0,27.0,,-42.0,
2020-04-05,SI,Žalec,-100.0,-45.0,,,-49.0,0.0
2020-04-05,NO,Total,-60.0,-22.0,14.0,-52.0,-32.0,11.0
2020-04-05,NO,Agder,-52.0,-8.0,24.0,-23.0,-26.0,8.0
2020-04-05,NO,Innlandet,-68.0,-31.0,-15.0,-53.0,-32.0,11.0
2020-04-05,NO,Møre og Romsdal,-52.0,-14.0,60.0,-44.0,-27.0,8.0
2020-04-05,NO,Nordland,-57.0,-13.0,68.0,-66.0,-22.0,6.0
2020-04-05,NO,Oslo,-73.0,-27.0,-27.0,-67.0,-44.0,15.0
2020-04-05,NO,Rogaland,-49.0,-21.0,57.0,-43.0,-29.0,9.0
2020-04-05,NO,Troms Og Finnmark,-76.0,-45.0,19.0,-63.0,-32.0,8.0
2020-04-05,NO,Trondelag,-59.0,-28.0,100.0,-53.0,-36.0,11.0
2020-04-05,NO,Vestfold Og Telemark,-54.0,-16.0,8.0,-51.0,-27.0,11.0
2020-04-05,NO,Vestland,-54.0,-23.0,25.0,-52.0,-32.0,10.0
2020-04-05,NO,Viken,-56.0,-17.0,2.0,-59.0,-33.0,12.0
2020-04-05,CZ,Total,-63.0,-13.0,45.0,-46.0,-27.0,7.0
2020-04-05,CZ,Central Bohemian Region,-51.0,-5.0,138.0,2.0,-25.0,8.0
2020-04-05,CZ,Hradec Králové Region,-69.0,-19.0,20.0,-57.0,-26.0,7.0
2020-04-05,CZ,Karlovy Vary Region,-65.0,-26.0,-5.0,-59.0,-27.0,5.0
2020-04-05,CZ,Liberec Region,-62.0,-10.0,36.0,-51.0,-32.0,7.0
2020-04-05,CZ,Moravian-Silesian Region,-59.0,-7.0,75.0,-50.0,-23.0,7.0
2020-04-05,CZ,Olomouc Region,-62.0,-15.0,57.0,-61.0,-24.0,7.0
2020-04-05,CZ,Pardubice Region,-64.0,-15.0,67.0,-64.0,-24.0,7.0
2020-04-05,CZ,Plzeň Region,-65.0,-18.0,67.0,-39.0,-27.0,7.0
2020-04-05,CZ,Prague,-70.0,-19.0,-17.0,-61.0,-34.0,10.0
2020-04-05,CZ,South Bohemian Region,-64.0,-16.0,42.0,-48.0,-27.0,6.0
2020-04-05,CZ,South Moravian Region,-60.0,-14.0,68.0,-36.0,-26.0,8.0
2020-04-05,CZ,Vysocina Region,-65.0,-11.0,105.0,-44.0,-26.0,7.0
2020-04-05,CZ,Zlin Region,-61.0,-13.0,66.0,-56.0,-27.0,7.0
2020-04-05,CZ,Ústí nad Labem Region,-60.0,-10.0,79.0,-35.0,-20.0,5.0
2020-04-05,RW,Total,-60.0,-54.0,-18.0,-75.0,-26.0,21.0
2020-04-05,BD,Total,-67.0,-44.0,-29.0,-64.0,-54.0,22.0
2020-04-05,HT,Total,-34.0,-35.0,-17.0,-51.0,-12.0,7.0
2020-04-05,NE,Total,-22.0,-15.0,-16.0,-30.0,0.0,8.0
2020-04-05,KR,Total,-17.0,14.0,46.0,-14.0,-13.0,6.0
2020-04-05,PE,Total,-95.0,-95.0,-89.0,-93.0,-75.0,34.0
2020-04-05,SN,Total,-43.0,-31.0,-27.0,-50.0,-9.0,12.0
2020-04-05,PY,Total,-73.0,-57.0,-75.0,-80.0,-34.0,26.0
2020-04-05,LK,Total,-84.0,-84.0,-55.0,-77.0,-45.0,31.0
2020-04-05,LA,Total,-59.0,-41.0,-23.0,-67.0,-19.0,15.0
2020-04-05,JP,Total,-25.0,2.0,3.0,-43.0,-13.0,8.0
2020-04-05,JP,Aichi,-19.0,5.0,19.0,-43.0,-10.0,7.0
2020-04-05,JP,Akita,-14.0,2.0,-23.0,-38.0,-6.0,7.0
2020-04-05,JP,Aomori,-21.0,2.0,-12.0,-35.0,-8.0,6.0
2020-04-05,JP,Chiba,-35.0,-1.0,-14.0,-53.0,-18.0,10.0
2020-04-05,JP,Ehime,-18.0,4.0,58.0,-24.0,-6.0,6.0
2020-04-05,JP,Fukui,-35.0,3.0,-20.0,-41.0,-17.0,10.0
2020-04-05,JP,Fukuoka,-25.0,3.0,34.0,-50.0,-14.0,8.0
2020-04-05,JP,Fukushima,-15.0,3.0,4.0,-36.0,-8.0,7.0
2020-04-05,JP,Gifu,-22.0,6.0,1.0,-35.0,-10.0,8.0
2020-04-05,JP,Gunma,-20.0,0.0,-1.0,-40.0,-9.0,7.0
2020-04-05,JP,Hiroshima,-15.0,8.0,27.0,-32.0,-9.0,5.0
2020-04-05,JP,Hokkaido,-14.0,2.0,-16.0,-36.0,-11.0,5.0
2020-04-05,JP,Hyogo,-18.0,6.0,14.0,-39.0,-11.0,6.0
2020-04-05,JP,Ibaraki,-25.0,-1.0,-24.0,-44.0,-11.0,9.0
2020-04-05,JP,Ishikawa,-21.0,9.0,-12.0,-43.0,-10.0,7.0
2020-04-05,JP,Iwate,-12.0,5.0,-18.0,-33.0,-7.0,6.0
2020-04-05,JP,Kagawa,-14.0,6.0,46.0,-33.0,-6.0,5.0
2020-04-05,JP,Kagoshima,-10.0,7.0,29.0,-27.0,-4.0,5.0
2020-04-05,JP,Kanagawa,-34.0,1.0,-3.0,-48.0,-20.0,10.0
2020-04-05,JP,Kochi,-14.0,2.0,18.0,-18.0,-7.0,5.0
2020-04-05,JP,Kumamoto,-18.0,3.0,32.0,-25.0,-10.0,6.0
2020-04-05,JP,Kyoto,-25.0,6.0,12.0,-48.0,-12.0,7.0
2020-04-05,JP,Mie,-17.0,8.0,-1.0,-41.0,-8.0,7.0
2020-04-05,JP,Miyagi,-31.0,0.0,-2.0,-54.0,-16.0,9.0
2020-04-05,JP,Miyazaki,-13.0,5.0,19.0,-27.0,-6.0,5.0
2020-04-05,JP,Nagano,-18.0,5.0,-7.0,-42.0,-7.0,6.0
2020-04-05,JP,Nagasaki,-15.0,8.0,29.0,-34.0,-7.0,6.0
2020-04-05,JP,Nara,-13.0,16.0,55.0,-30.0,-9.0,6.0
2020-04-05,JP,Niigata,-14.0,2.0,-31.0,-43.0,-9.0,7.0
2020-04-05,JP,Oita,-18.0,3.0,16.0,-30.0,-10.0,6.0
2020-04-05,JP,Okayama,-15.0,5.0,39.0,-28.0,-8.0,5.0
2020-04-05,JP,Okinawa,-19.0,2.0,-18.0,-40.0,-8.0,6.0
2020-04-05,JP,Osaka,-29.0,4.0,19.0,-48.0,-14.0,7.0
2020-04-05,JP,Saga,-15.0,5.0,25.0,-34.0,-8.0,7.0
2020-04-05,JP,Saitama,-30.0,-1.0,-9.0,-50.0,-18.0,9.0
2020-04-05,JP,Shiga,-15.0,10.0,34.0,-37.0,-8.0,6.0
2020-04-05,JP,Shimane,-4.0,13.0,53.0,-5.0,-3.0,3.0
2020-04-05,JP,Shizuoka,-18.0,6.0,16.0,-40.0,-10.0,7.0
2020-04-05,JP,Tochigi,-21.0,1.0,-11.0,-40.0,-8.0,7.0
2020-04-05,JP,Tokushima,-13.0,6.0,51.0,-16.0,-5.0,5.0
2020-04-05,JP,Tokyo,-50.0,-4.0,-30.0,-58.0,-27.0,12.0
2020-04-05,JP,Tottori,-5.0,13.0,13.0,-22.0,-5.0,4.0
2020-04-05,JP,Toyama,-25.0,6.0,-5.0,-41.0,-9.0,8.0
2020-04-05,JP,Wakayama,-13.0,9.0,53.0,-23.0,-5.0,5.0
2020-04-05,JP,Yamagata,-19.0,2.0,-25.0,-45.0,-10.0,7.0
2020-04-05,JP,Yamaguchi,-10.0,8.0,57.0,-20.0,-6.0,5.0
2020-04-05,JP,Yamanashi,-19.0,5.0,3.0,-35.0,-8.0,7.0
2020-04-05,MU,Total,-91.0,-90.0,-88.0,-91.0,-69.0,24.0
2020-04-05,MU,Flacq District,-94.0,-92.0,-89.0,,-73.0,8.0
2020-04-05,MU,Grand Port District,-92.0,-90.0,-85.0,-96.0,-75.0,8.0
2020-04-05,MU,Moka District,-97.0,-33.0,,-74.0,-68.0,8.0
2020-04-05,MU,Pamplemousses District,-88.0,-86.0,-89.0,-78.0,-67.0,7.0
2020-04-05,MU,Plaines Wilhems District,-95.0,-92.0,,-95.0,-72.0,40.0
2020-04-05,MU,Port Louis District,-92.0,-93.0,-76.0,-87.0,-66.0,6.0
2020-04-05,MU,Rivière Noire District,-94.0,-90.0,-94.0,-84.0,-73.0,8.0
2020-04-05,MU,Rivière du Rempart District,-94.0,-91.0,-100.0,,-67.0,8.0
2020-04-05,MU,Rodrigues District,,,-50.0,,-56.0,
2020-04-05,MU,Savanne District,-100.0,-60.0,-28.0,,-69.0,
2020-04-05,GE,Total,-68.0,-36.0,-23.0,-56.0,-43.0,14.0
2020-04-05,AT,Total,-82.0,-55.0,-11.0,-64.0,-46.0,12.0
2020-04-05,AT,Burgenland,-78.0,-37.0,44.0,-32.0,-43.0,16.0
2020-04-05,AT,Carinthia,-80.0,-55.0,-25.0,-49.0,-44.0,11.0
2020-04-05,AT,Lower Austria,-75.0,-21.0,58.0,-67.0,-41.0,12.0
2020-04-05,AT,Salzburg,-88.0,-79.0,-46.0,-74.0,-55.0,12.0
2020-04-05,AT,Styria,-81.0,-50.0,-11.0,-63.0,-42.0,11.0
2020-04-05,AT,Tyrol,-92.0,-82.0,-68.0,-79.0,-61.0,15.0
2020-04-05,AT,Upper Austria,-79.0,-28.0,32.0,-59.0,-41.0,11.0
2020-04-05,AT,Vienna,-80.0,-44.0,-18.0,-65.0,-47.0,13.0
2020-04-05,AT,Vorarlberg,-81.0,-53.0,-24.0,-69.0,-49.0,11.0
2020-04-05,IQ,Total,-65.0,-43.0,-47.0,-62.0,-55.0,21.0
2020-04-05,TW,Total,-22.0,-7.0,-12.0,-28.0,-9.0,6.0
2020-04-05,CA,Total,-63.0,-45.0,-13.0,-67.0,-46.0,14.0
2020-04-05,CA,Alberta,-57.0,-33.0,-51.0,-69.0,-43.0,14.0
2020-04-05,CA,British Columbia,-53.0,-30.0,31.0,-61.0,-47.0,13.0
2020-04-05,CA,Manitoba,-54.0,-29.0,-30.0,-61.0,-40.0,12.0
2020-04-05,CA,New Brunswick,-43.0,-23.0,78.0,-53.0,-37.0,8.0
2020-04-05,CA,Newfoundland and Labrador,-43.0,-25.0,23.0,-58.0,-33.0,8.0
2020-04-05,CA,Northwest Territories,-53.0,-41.0,,-62.0,-34.0,
2020-04-05,CA,Nova Scotia,-38.0,-15.0,44.0,-51.0,-33.0,5.0
2020-04-05,CA,Nunavut,-36.0,,,,-23.0,
2020-04-05,CA,Ontario,-60.0,-32.0,-11.0,-67.0,-47.0,14.0
2020-04-05,CA,Prince Edward Island,-41.0,-20.0,-51.0,,-32.0,25.0
2020-04-05,CA,Quebec,-84.0,-78.0,-42.0,-75.0,-52.0,16.0
2020-04-05,CA,Saskatchewan,-55.0,-29.0,-14.0,-59.0,-39.0,12.0
2020-04-05,CA,Yukon,-41.0,-26.0,,,-32.0,
2020-04-05,GH,Total,-52.0,-40.0,-33.0,-58.0,-13.0,20.0
2020-04-05,MX,Total,-62.0,-19.0,-52.0,-51.0,-27.0,13.0
2020-04-05,PT,Total,-84.0,-60.0,-88.0,-82.0,-55.0,23.0
2020-04-05,PT,Aveiro District,-84.0,-61.0,-92.0,-87.0,-53.0,25.0
2020-04-05,PT,Azores,-86.0,-56.0,-70.0,-90.0,-49.0,31.0
2020-04-05,PT,Beja District,-86.0,-57.0,-67.0,,-44.0,23.0
2020-04-05,PT,Braga,-84.0,-59.0,-89.0,-78.0,-54.0,25.0
2020-04-05,PT,Bragança District,-88.0,-64.0,-81.0,-68.0,-56.0,18.0
2020-04-05,PT,Castelo Branco District,-83.0,-67.0,-84.0,-86.0,-53.0,30.0
2020-04-05,PT,Coimbra District,-84.0,-61.0,-87.0,-81.0,-50.0,24.0
2020-04-05,PT,Faro District,-83.0,-61.0,-85.0,-87.0,-57.0,23.0
2020-04-05,PT,Guarda District,-88.0,-65.0,-85.0,-68.0,-54.0,26.0
2020-04-05,PT,Leiria District,-86.0,-62.0,-92.0,-85.0,-52.0,25.0
2020-04-05,PT,Lisbon,-85.0,-59.0,-89.0,-83.0,-58.0,23.0
2020-04-05,PT,Madeira,-88.0,-59.0,-84.0,-79.0,-61.0,28.0
2020-04-05,PT,Portalegre District,-88.0,-62.0,-78.0,,-47.0,24.0
2020-04-05,PT,Porto District,-84.0,-59.0,-90.0,-83.0,-55.0,24.0
2020-04-05,PT,Santarém District,-85.0,-61.0,-88.0,-86.0,-50.0,22.0
2020-04-05,PT,Setubal,-83.0,-56.0,-88.0,-76.0,-57.0,21.0
2020-04-05,PT,Viana do Castelo District,-87.0,-67.0,-87.0,-78.0,-53.0,25.0
2020-04-05,PT,Vila Real District,-87.0,-63.0,-82.0,-79.0,-53.0,32.0
2020-04-05,PT,Viseu District,-84.0,-60.0,-76.0,-67.0,-52.0,22.0
2020-04-05,PT,Évora District,-84.0,-58.0,-81.0,-79.0,-51.0,28.0
2020-04-05,GB,Total,-82.0,-41.0,-29.0,-70.0,-54.0,15.0
2020-04-05,GB,Aberdeen City,-84.0,-37.0,-39.0,-71.0,-57.0,30.0
2020-04-05,GB,Aberdeenshire,-76.0,-44.0,-35.0,-55.0,-51.0,27.0
2020-04-05,GB,Angus council,-79.0,-41.0,-28.0,-43.0,-48.0,20.0
2020-04-05,GB,Antrim And Newtownabbey,-79.0,-47.0,-70.0,-89.0,-53.0,30.0
2020-04-05,GB,Ards And North Down,-76.0,-37.0,-59.0,-53.0,-56.0,29.0
2020-04-05,GB,Argyll and Bute Council,-84.0,-42.0,-35.0,-64.0,-54.0,8.0
2020-04-05,GB,Armagh City and Banbridge And Craigavon,-80.0,-39.0,-74.0,-66.0,-47.0,28.0
2020-04-05,GB,Bath and North East Somerset,-90.0,-47.0,-37.0,-71.0,-64.0,31.0
2020-04-05,GB,Bedford,-83.0,-42.0,-21.0,-67.0,-47.0,29.0
2020-04-05,GB,Belfast,-83.0,-41.0,-60.0,-76.0,-58.0,17.0
2020-04-05,GB,Blackburn with Darwen,-81.0,-37.0,,-66.0,-46.0,26.0
2020-04-05,GB,Blackpool,-85.0,-38.0,-52.0,-60.0,-51.0,24.0
2020-04-05,GB,Blaenau Gwent,-73.0,-44.0,,-49.0,-43.0,12.0
2020-04-05,GB,Borough of Halton,-74.0,-39.0,-28.0,-57.0,-46.0,26.0
2020-04-05,GB,Bracknell Forest,-79.0,-37.0,-36.0,-63.0,-55.0,31.0
2020-04-05,GB,Bridgend County Borough,-81.0,-42.0,-43.0,-58.0,-51.0,26.0
2020-04-05,GB,Brighton and Hove,-86.0,-41.0,-25.0,-69.0,-62.0,30.0
2020-04-05,GB,Buckinghamshire,-82.0,-39.0,-16.0,-68.0,-57.0,16.0
2020-04-05,GB,Caerphilly County Borough,-74.0,-38.0,-39.0,-39.0,-47.0,26.0
2020-04-05,GB,Cambridgeshire,-84.0,-41.0,-21.0,-76.0,-53.0,15.0
2020-04-05,GB,Cardiff,-84.0,-43.0,-42.0,-76.0,-59.0,16.0
2020-04-05,GB,Carmarthenshire,-79.0,-35.0,-50.0,-58.0,-49.0,25.0
2020-04-05,GB,Causeway Coast and Glens,-86.0,-41.0,-73.0,-67.0,-53.0,28.0
2020-04-05,GB,Central Bedfordshire,-78.0,-38.0,-7.0,-71.0,-53.0,19.0
2020-04-05,GB,Ceredigion,-84.0,-48.0,-56.0,-64.0,-57.0,6.0
2020-04-05,GB,Cheshire East,-81.0,-43.0,-53.0,-76.0,-51.0,14.0
2020-04-05,GB,Cheshire West and Chester,-87.0,-44.0,-46.0,-75.0,-57.0,15.0
2020-04-05,GB,City of Bristol,-86.0,-43.0,-5.0,-78.0,-55.0,18.0
2020-04-05,GB,Clackmannanshire,-88.0,-36.0,,-64.0,-51.0,6.0
2020-04-05,GB,Conwy Principal Area,-83.0,-43.0,-55.0,-57.0,-54.0,23.0
2020-04-05,GB,Cornwall,-84.0,-49.0,-50.0,-61.0,-54.0,14.0
2020-04-05,GB,County Durham,-79.0,-38.0,-27.0,-56.0,-52.0,13.0
2020-04-05,GB,Cumbria,-83.0,-47.0,-40.0,-69.0,-57.0,14.0
2020-04-05,GB,Darlington,-80.0,-41.0,-25.0,-70.0,-48.0,27.0
2020-04-05,GB,Denbighshire,-79.0,-42.0,-44.0,-59.0,-47.0,14.0
2020-04-05,GB,Derby,-82.0,-41.0,-36.0,-78.0,-51.0,19.0
2020-04-05,GB,Derbyshire,-83.0,-40.0,-38.0,-59.0,-52.0,14.0
2020-04-05,GB,Derry And Strabane,-79.0,-37.0,-65.0,-61.0,-55.0,27.0
2020-04-05,GB,Devon,-85.0,-46.0,-41.0,-66.0,-53.0,14.0
2020-04-05,GB,Dorset,-84.0,-44.0,-43.0,-63.0,-55.0,15.0
2020-04-05,GB,Dumfries and Galloway,-78.0,-41.0,-43.0,-69.0,-48.0,23.0
2020-04-05,GB,Dundee City Council,-80.0,-48.0,7.0,-73.0,-55.0,26.0
2020-04-05,GB,East Ayrshire Council,-78.0,-36.0,,-55.0,-51.0,26.0
2020-04-05,GB,East Dunbartonshire Council,-70.0,-36.0,,-50.0,-54.0,19.0
2020-04-05,GB,East Lothian Council,-81.0,-40.0,-30.0,-49.0,-53.0,17.0
2020-04-05,GB,East Renfrewshire Council,-64.0,-26.0,-51.0,-46.0,-56.0,19.0
2020-04-05,GB,East Riding of Yorkshire,-82.0,-40.0,-43.0,-40.0,-49.0,13.0
2020-04-05,GB,East Sussex,-82.0,-40.0,-27.0,-59.0,-53.0,13.0
2020-04-05,GB,Edinburgh,-86.0,-42.0,-34.0,-83.0,-67.0,18.0
2020-04-05,GB,Essex,-81.0,-43.0,-22.0,-80.0,-54.0,15.0
2020-04-05,GB,Falkirk,-75.0,-38.0,-21.0,-52.0,-45.0,28.0
2020-04-05,GB,Fermanagh And Omagh,-85.0,-41.0,-69.0,-69.0,-53.0,27.0
2020-04-05,GB,Fife,-78.0,-34.0,-23.0,-53.0,-49.0,13.0
2020-04-05,GB,Flintshire,-77.0,-39.0,-32.0,-49.0,-50.0,27.0
2020-04-05,GB,Glasgow City,-83.0,-41.0,-35.0,-81.0,-59.0,16.0
2020-04-05,GB,Gloucestershire,-84.0,-45.0,-39.0,-69.0,-53.0,15.0
2020-04-05,GB,Greater London,-84.0,-41.0,-15.0,-76.0,-61.0,18.0
2020-04-05,GB,Greater Manchester,-81.0,-41.0,-22.0,-78.0,-54.0,15.0
2020-04-05,GB,Gwynedd,-84.0,-52.0,-54.0,-54.0,-53.0,18.0
2020-04-05,GB,Hampshire,-83.0,-41.0,-29.0,-69.0,-52.0,15.0
2020-04-05,GB,Hartlepool,-81.0,-40.0,-54.0,-59.0,-43.0,19.0
2020-04-05,GB,Herefordshire,-83.0,-44.0,-24.0,-60.0,-47.0,25.0
2020-04-05,GB,Hertfordshire,-82.0,-41.0,-11.0,-69.0,-55.0,16.0
2020-04-05,GB,Highland Council,-81.0,-43.0,-36.0,-66.0,-53.0,24.0
2020-04-05,GB,Inverclyde,-79.0,-32.0,-46.0,-60.0,-51.0,15.0
2020-04-05,GB,Isle of Anglesey,-79.0,-41.0,-45.0,-60.0,-48.0,7.0
2020-04-05,GB,Isle of Wight,-84.0,-44.0,-41.0,-73.0,-51.0,23.0
2020-04-05,GB,Kent,-82.0,-43.0,-25.0,-62.0,-50.0,14.0
2020-04-05,GB,Kingston upon Hull,-80.0,-36.0,-15.0,-63.0,-46.0,13.0
2020-04-05,GB,Lancashire,-81.0,-41.0,-17.0,-65.0,-50.0,14.0
2020-04-05,GB,Leicester,-79.0,-40.0,-8.0,-74.0,-49.0,14.0
2020-04-05,GB,Leicestershire,-80.0,-41.0,-32.0,-68.0,-51.0,14.0
2020-04-05,GB,Lincolnshire,-80.0,-40.0,-39.0,-58.0,-45.0,13.0
2020-04-05,GB,Lisburn and Castlereagh,-83.0,-43.0,-81.0,-63.0,-54.0,31.0
2020-04-05,GB,Luton,-73.0,-30.0,2.0,-88.0,-46.0,19.0
2020-04-05,GB,Medway,-80.0,-33.0,-26.0,-63.0,-49.0,14.0
2020-04-05,GB,Merseyside,-82.0,-39.0,-38.0,-72.0,-52.0,15.0
2020-04-05,GB,Merthyr Tydfil County Borough,-82.0,-46.0,,-46.0,-48.0,8.0
2020-04-05,GB,Mid And East Antrim,-81.0,-38.0,-55.0,-57.0,-54.0,28.0
2020-04-05,GB,Mid Ulster,-78.0,-42.0,,-56.0,-44.0,31.0
2020-04-05,GB,Middlesbrough,-79.0,-36.0,-43.0,-65.0,-48.0,24.0
2020-04-05,GB,Midlothian,-88.0,-41.0,-14.0,-49.0,-53.0,25.0
2020-04-05,GB,Milton Keynes,-83.0,-43.0,-10.0,-77.0,-52.0,15.0
2020-04-05,GB,Monmouthshire,-81.0,-50.0,-54.0,-55.0,-53.0,16.0
2020-04-05,GB,Moray,-85.0,-42.0,-35.0,-51.0,-54.0,12.0
2020-04-05,GB,Na h-Eileanan an Iar,-89.0,-41.0,,-57.0,-54.0,
2020-04-05,GB,Neath Port Talbot Principle Area,-72.0,-34.0,-37.0,-55.0,-44.0,24.0
2020-04-05,GB,Newport,-79.0,-43.0,-33.0,-65.0,-48.0,26.0
2020-04-05,GB,Newry and Mourne And Down,-86.0,-41.0,-71.0,-61.0,-53.0,30.0
2020-04-05,GB,Norfolk,-83.0,-46.0,-42.0,-58.0,-50.0,13.0
2020-04-05,GB,North Ayrshire Council,-80.0,-34.0,-24.0,-62.0,-50.0,25.0
2020-04-05,GB,North East Lincolnshire,-82.0,-42.0,-50.0,-55.0,-42.0,23.0
2020-04-05,GB,North Lanarkshire,-75.0,-34.0,,-54.0,-48.0,13.0
2020-04-05,GB,North Lincolnshire,-74.0,-37.0,-30.0,-45.0,-46.0,23.0
2020-04-05,GB,North Somerset,-82.0,-47.0,-38.0,-87.0,-53.0,27.0
2020-04-05,GB,North Yorkshire,-85.0,-45.0,-48.0,-69.0,-54.0,14.0
2020-04-05,GB,Northamptonshire,-81.0,-37.0,-37.0,-67.0,-46.0,14.0
2020-04-05,GB,Northumberland,-80.0,-36.0,-53.0,-52.0,-51.0,13.0
2020-04-05,GB,Nottinghamshire,-86.0,-43.0,-36.0,-76.0,-53.0,15.0
2020-04-05,GB,Orkney,-83.0,-40.0,,,-64.0,
2020-04-05,GB,Oxfordshire,-85.0,-43.0,-29.0,-76.0,-57.0,16.0
2020-04-05,GB,Pembrokeshire,-86.0,-46.0,-62.0,-57.0,-46.0,18.0
2020-04-05,GB,Perth and Kinross,-84.0,-44.0,-27.0,-63.0,-53.0,27.0
2020-04-05,GB,Peterborough,-78.0,-38.0,-36.0,-74.0,-41.0,17.0
2020-04-05,GB,Plymouth,-85.0,-45.0,-34.0,-65.0,-54.0,18.0
2020-04-05,GB,Portsmouth,-86.0,-40.0,-18.0,-67.0,-54.0,19.0
2020-04-05,GB,Powys,-86.0,-45.0,-46.0,-53.0,-46.0,24.0
2020-04-05,GB,Reading,-86.0,-43.0,3.0,-84.0,-55.0,33.0
2020-04-05,GB,Redcar and Cleveland,-84.0,-39.0,-39.0,-48.0,-50.0,25.0
2020-04-05,GB,Renfrewshire,-84.0,-38.0,6.0,-84.0,-55.0,29.0
2020-04-05,GB,Rhondda Cynon Taff,-78.0,-39.0,-29.0,-48.0,-51.0,18.0
2020-04-05,GB,Rutland,-93.0,-39.0,-70.0,,-54.0,
2020-04-05,GB,Scottish Borders,-84.0,-42.0,-26.0,-34.0,-49.0,20.0
